subscription_id,customer_id,plan_id,start_date,end_date,churn_flag,churn_date,mrr_value,Contract,plan
2258,4529-CKBCL,2258,1/3/2026,3/3/2026,1,3/3/2026,80.2,Month-to-month,Enterprise
2259,2506-CLAKW,2259,9/3/2025,3/3/2026,1,3/3/2026,98.15,Month-to-month,Enterprise
2260,7176-WRTNX,2260,5/3/2020,NULL,0,NULL,114.95,Two year,Enterprise
2261,1583-IHQZE,2261,3/3/2025,3/3/2026,1,3/3/2026,112.95,Month-to-month,Enterprise
2262,5732-IKGQH,2262,11/3/2021,NULL,0,NULL,104.45,One year,Enterprise
2263,9239-GZHZE,2263,3/3/2020,NULL,0,NULL,113.65,Two year,Enterprise
2264,7205-BAIAD,2264,11/3/2022,NULL,0,NULL,20.6,Two year,Basic
2265,0151-ONTOV,2265,2/3/2026,3/3/2026,1,3/3/2026,70.9,Month-to-month,Pro
2266,4140-MUHUG,2266,12/3/2025,3/3/2026,1,3/3/2026,86.85,Month-to-month,Enterprise
2267,0093-EXYQL,2267,11/3/2022,NULL,0,NULL,91.55,Month-to-month,Enterprise
2268,8064-RAVOH,2268,2/3/2026,NULL,0,NULL,49.85,Month-to-month,Pro
2269,0219-QAERP,2269,9/3/2023,NULL,0,NULL,19.8,One year,Basic
2270,0320-JDNQG,2270,4/3/2024,3/3/2026,1,3/3/2026,99.85,Month-to-month,Enterprise
2271,7180-PISOG,2271,2/3/2026,3/3/2026,1,3/3/2026,74.5,Month-to-month,Pro
2272,9168-INPSZ,2272,7/3/2022,NULL,0,NULL,104.15,Month-to-month,Enterprise
2273,3571-RFHAR,2273,10/3/2020,3/3/2026,1,3/3/2026,109.15,Month-to-month,Enterprise
2274,0015-UOCOJ,2274,8/3/2025,NULL,0,NULL,48.2,Month-to-month,Pro
2275,5334-AFQJB,2275,3/3/2020,NULL,0,NULL,25.1,Two year,Basic
2276,2754-SDJRD,2276,7/3/2025,NULL,0,NULL,100.15,Month-to-month,Enterprise
2277,9578-VRMNM,2277,11/3/2024,3/3/2026,1,3/3/2026,65.2,Month-to-month,Pro
2278,1587-FKLZB,2278,9/3/2020,3/3/2026,1,3/3/2026,99.5,Month-to-month,Enterprise
2279,6140-QNRQQ,2279,2/3/2026,3/3/2026,1,3/3/2026,71.55,Month-to-month,Pro
2280,8963-JLGJT,2280,12/3/2025,NULL,0,NULL,55.9,Month-to-month,Pro
2281,4307-KTUMW,2281,10/3/2021,3/3/2026,1,3/3/2026,93.9,Month-to-month,Enterprise
2282,1465-LNTLJ,2282,7/3/2025,NULL,0,NULL,64.4,Month-to-month,Pro
2283,5440-FLBQG,2283,6/3/2020,3/3/2026,1,3/3/2026,108.4,Two year,Enterprise
2284,2135-DQWAQ,2284,10/3/2025,NULL,0,NULL,85.3,Month-to-month,Enterprise
2285,4056-QHXHZ,2285,3/3/2020,NULL,0,NULL,107.45,Two year,Enterprise
2286,7470-MCQTK,2286,2/3/2025,3/3/2026,1,3/3/2026,48.75,Month-to-month,Pro
2287,7488-MXJIV,2287,11/3/2025,3/3/2026,1,3/3/2026,85.65,Month-to-month,Enterprise
2288,7401-JIXNM,2288,9/3/2021,NULL,0,NULL,91.3,Two year,Enterprise
2289,9339-FIIJL,2289,3/3/2020,NULL,0,NULL,85.95,Two year,Enterprise
2290,2027-FECZV,2290,3/3/2025,3/3/2026,1,3/3/2026,106.7,Month-to-month,Enterprise
2291,2672-DZUOY,2291,2/3/2026,3/3/2026,1,3/3/2026,25.15,Month-to-month,Basic
2292,4706-DGAHW,2292,2/3/2026,NULL,0,NULL,45.2,Month-to-month,Pro
2293,3870-MQAMG,2293,9/3/2021,3/3/2026,1,3/3/2026,110.35,One year,Enterprise
2294,6670-MFRPK,2294,6/3/2020,NULL,0,NULL,79.2,Two year,Pro
2295,6177-PEVRA,2295,3/3/2022,NULL,0,NULL,55.5,Two year,Pro
2296,4800-CZMPC,2296,3/3/2022,3/3/2026,1,3/3/2026,103.25,One year,Enterprise
2297,4813-HQMGZ,2297,7/3/2025,NULL,0,NULL,90.25,Month-to-month,Enterprise
2298,7579-KKLOE,2298,4/3/2020,NULL,0,NULL,91.25,Two year,Enterprise
2299,7377-DMMRI,2299,1/3/2026,3/3/2026,1,3/3/2026,47.8,Month-to-month,Pro
2300,8402-EIVQS,2300,8/3/2020,NULL,0,NULL,100.9,One year,Enterprise
2301,4947-DSMXK,2301,5/3/2023,NULL,0,NULL,97.7,Month-to-month,Enterprise
2302,7245-NIIWQ,2302,12/3/2025,NULL,0,NULL,69.85,Month-to-month,Pro
2303,0002-ORFBO,2303,6/3/2025,NULL,0,NULL,65.6,One year,Pro
2304,3324-OIRTO,2304,4/3/2020,NULL,0,NULL,104.65,One year,Enterprise
2305,5414-OFQCB,2305,6/3/2021,NULL,0,NULL,90.45,Two year,Enterprise
2306,4967-WPNCF,2306,3/3/2020,NULL,0,NULL,63.7,Two year,Pro
2307,8552-OBVRU,2307,3/3/2022,NULL,0,NULL,104.5,Month-to-month,Enterprise
2308,8499-BRXTD,2308,9/3/2024,NULL,0,NULL,20.1,One year,Basic
2309,9154-QDGTH,2309,8/3/2022,NULL,0,NULL,104.3,One year,Enterprise
2310,8197-BFWVU,2310,3/3/2020,NULL,0,NULL,93.25,Two year,Enterprise
2311,2577-GVSIL,2311,4/3/2023,NULL,0,NULL,73.45,One year,Pro
2312,9367-OIUXP,2312,11/3/2025,NULL,0,NULL,20.7,Month-to-month,Basic
2313,6770-UAYGJ,2313,2/3/2022,NULL,0,NULL,25.25,Two year,Basic
2314,6463-HHXJR,2314,4/3/2020,NULL,0,NULL,100.5,Two year,Enterprise
2315,7928-VJYAB,2315,4/3/2025,NULL,0,NULL,90.6,Month-to-month,Enterprise
2316,1187-WILMM,2316,12/3/2020,NULL,0,NULL,89.4,Two year,Enterprise
2317,9776-OJUZI,2317,10/3/2020,NULL,0,NULL,95.45,Month-to-month,Enterprise
2318,1306-RPWXZ,2318,2/3/2022,NULL,0,NULL,20.45,Two year,Basic
2319,8949-JTMAY,2319,10/3/2023,3/3/2026,1,3/3/2026,98.6,Month-to-month,Enterprise
2320,2774-LVQUS,2320,12/3/2024,3/3/2026,1,3/3/2026,83.05,Month-to-month,Enterprise
2321,3097-PYWXL,2321,11/3/2025,NULL,0,NULL,19.95,Month-to-month,Basic
2322,2266-SJNAT,2322,3/3/2020,NULL,0,NULL,109.15,One year,Enterprise
2323,0869-PAPRP,2323,1/3/2024,NULL,0,NULL,85.7,Month-to-month,Enterprise
2324,4238-JSSWH,2324,4/3/2023,NULL,0,NULL,102.05,Month-to-month,Enterprise
2325,2972-YDYUW,2325,6/3/2021,NULL,0,NULL,94.7,One year,Enterprise
2326,1104-FEJAM,2326,11/3/2023,NULL,0,NULL,64.4,Month-to-month,Pro
2327,2809-ILCYT,2327,2/3/2024,NULL,0,NULL,26.8,One year,Basic
2328,5499-ECUTN,2328,4/3/2022,NULL,0,NULL,66.05,One year,Pro
2329,4981-FLTMF,2329,6/3/2021,NULL,0,NULL,65.2,Month-to-month,Pro
2330,9121-PHQSR,2330,11/3/2024,NULL,0,NULL,85.05,Month-to-month,Enterprise
2331,3113-IWHLC,2331,10/3/2025,NULL,0,NULL,55.8,Month-to-month,Pro
2332,3211-ILJTT,2332,10/3/2024,3/3/2026,1,3/3/2026,70.4,Month-to-month,Pro
2333,4612-THJBS,2333,7/3/2021,3/3/2026,1,3/3/2026,104.75,One year,Enterprise
2334,4277-BWBML,2334,3/3/2020,NULL,0,NULL,19.95,Two year,Basic
2335,4094-NSEDU,2335,6/3/2024,3/3/2026,1,3/3/2026,94.25,Month-to-month,Enterprise
2336,0234-TEVTT,2336,3/3/2022,NULL,0,NULL,45,One year,Pro
2337,4304-TSPVK,2337,7/3/2020,NULL,0,NULL,114.9,Two year,Enterprise
2338,1552-AAGRX,2338,9/3/2023,NULL,0,NULL,106.4,Month-to-month,Enterprise
2339,2637-FKFSY,2339,12/3/2025,NULL,0,NULL,46.1,Month-to-month,Pro
2340,9796-MVYXX,2340,1/3/2025,NULL,0,NULL,39.7,Two year,Basic
2341,7874-ECPQJ,2341,11/3/2025,NULL,0,NULL,20.05,Month-to-month,Basic
2342,0020-INWCK,2342,4/3/2020,NULL,0,NULL,95.75,Two year,Enterprise
2343,7089-RKVSZ,2343,7/3/2025,NULL,0,NULL,24.4,One year,Basic
2344,2683-JXWQQ,2344,2/3/2021,NULL,0,NULL,33.6,Month-to-month,Basic
2345,9548-ZMVTX,2345,3/3/2020,NULL,0,NULL,90.45,Two year,Enterprise
2346,8739-XNIKG,2346,10/3/2025,NULL,0,NULL,84,Month-to-month,Enterprise
2347,9755-JHNMN,2347,2/3/2022,NULL,0,NULL,67.4,Two year,Pro
2348,3981-QSVQI,2348,7/3/2025,NULL,0,NULL,19.7,Month-to-month,Basic
2349,2789-HQBOU,2349,12/3/2025,NULL,0,NULL,80.35,Month-to-month,Enterprise
2350,9424-CMPOG,2350,6/3/2025,NULL,0,NULL,19.6,Two year,Basic
2351,5067-WJEUN,2351,8/3/2020,NULL,0,NULL,54.2,Two year,Pro
2352,3450-WXOAT,2352,5/3/2022,NULL,0,NULL,45.2,Month-to-month,Pro
2353,9251-WNSOD,2353,8/3/2020,NULL,0,NULL,75.1,One year,Pro
2354,6974-DAFLI,2354,8/3/2021,NULL,0,NULL,19.7,One year,Basic
2355,2616-UUTFK,2355,6/3/2023,NULL,0,NULL,72.75,Month-to-month,Pro
2356,7064-JHXCE,2356,1/3/2021,NULL,0,NULL,20.05,Two year,Basic
2357,5103-MHMHY,2357,2/3/2026,3/3/2026,1,3/3/2026,45.95,Month-to-month,Pro
2358,7989-AWGEH,2358,2/3/2022,NULL,0,NULL,39.2,Month-to-month,Basic
2359,4373-VVHQL,2359,2/3/2026,NULL,0,NULL,44.75,Month-to-month,Pro
2360,4559-UWIHT,2360,1/3/2025,NULL,0,NULL,82.65,Month-to-month,Enterprise
2361,7268-IGMFD,2361,9/3/2024,NULL,0,NULL,93.9,Month-to-month,Enterprise
2362,1846-XWOQN,2362,2/3/2026,3/3/2026,1,3/3/2026,70.15,Month-to-month,Pro
2363,0235-KGSLC,2363,2/3/2026,3/3/2026,1,3/3/2026,85.55,Month-to-month,Enterprise
2364,6650-BWFRT,2364,3/3/2020,NULL,0,NULL,117.15,Two year,Enterprise
2365,9570-KYEUA,2365,11/3/2020,NULL,0,NULL,99.25,Two year,Enterprise
2366,6993-YGFJV,2366,6/3/2020,NULL,0,NULL,112.55,Two year,Enterprise
2367,2712-SYWAY,2367,2/3/2026,NULL,0,NULL,25.7,Month-to-month,Basic
2368,0730-BGQGF,2368,4/3/2020,NULL,0,NULL,90.3,Two year,Enterprise
2369,5498-IBWPI,2369,9/3/2020,NULL,0,NULL,49.4,One year,Pro
2370,9101-NTIXF,2370,1/3/2026,NULL,0,NULL,19.4,Month-to-month,Basic
2371,0013-SMEOE,2371,4/3/2020,NULL,0,NULL,109.7,Two year,Enterprise
2372,9314-QDMDW,2372,4/3/2025,NULL,0,NULL,61.25,One year,Pro
2373,9308-ANMVE,2373,4/3/2022,NULL,0,NULL,55.3,Month-to-month,Pro
2374,2884-GBPFB,2374,4/3/2023,3/3/2026,1,3/3/2026,70.3,Month-to-month,Pro
2375,3757-NJYBX,2375,7/3/2023,3/3/2026,1,3/3/2026,106.35,Month-to-month,Enterprise
2376,3413-DHLPB,2376,3/3/2021,NULL,0,NULL,103.75,Month-to-month,Enterprise
2377,7649-PHJVR,2377,4/3/2025,NULL,0,NULL,19.5,One year,Basic
2378,6114-TCFID,2378,10/3/2023,NULL,0,NULL,39.5,One year,Basic
2379,3787-TRIAL,2379,6/3/2024,NULL,0,NULL,26.05,Month-to-month,Basic
2380,2573-GYRUU,2380,3/3/2022,NULL,0,NULL,91.05,Month-to-month,Enterprise
2381,5156-UMKOW,2381,12/3/2025,NULL,0,NULL,29.65,Month-to-month,Basic
2382,1247-QBVSH,2382,8/3/2022,NULL,0,NULL,50.2,Month-to-month,Pro
2383,6734-GMPVK,2383,10/3/2025,NULL,0,NULL,105.3,Month-to-month,Enterprise
2384,9822-OAOVB,2384,2/3/2026,NULL,0,NULL,55.45,Month-to-month,Pro
2385,6161-ERDGD,2385,4/3/2020,NULL,0,NULL,85.45,One year,Enterprise
2386,1226-JZNKR,2386,7/3/2025,NULL,0,NULL,19.8,One year,Basic
2387,7318-EIVKO,2387,7/3/2025,NULL,0,NULL,59.25,Month-to-month,Pro
2388,3771-PZOBW,2388,7/3/2024,NULL,0,NULL,90.7,Month-to-month,Enterprise
2389,5136-KCKGI,2389,6/3/2023,3/3/2026,1,3/3/2026,103.7,One year,Enterprise
2390,8231-BSWXX,2390,4/3/2020,NULL,0,NULL,79.05,One year,Pro
2391,6486-LHTMA,2391,8/3/2023,NULL,0,NULL,90.7,One year,Enterprise
2392,4083-BFNYK,2392,1/3/2023,NULL,0,NULL,95,One year,Enterprise
2393,3722-WPXTK,2393,2/3/2026,3/3/2026,1,3/3/2026,88.35,Month-to-month,Enterprise
2394,7389-KBFIT,2394,1/3/2026,NULL,0,NULL,30.25,Month-to-month,Basic
2395,7176-WIONM,2395,3/3/2025,NULL,0,NULL,49.85,Month-to-month,Pro
2396,5141-ZUVBH,2396,6/3/2025,NULL,0,NULL,93,Month-to-month,Enterprise
2397,1089-HDMKP,2397,4/3/2025,NULL,0,NULL,54.55,Month-to-month,Pro
2398,7623-HKYRK,2398,9/3/2025,NULL,0,NULL,19.7,Month-to-month,Basic
2399,0310-SUCIN,2399,4/3/2020,NULL,0,NULL,84.8,One year,Enterprise
2400,5197-PYEPU,2400,9/3/2022,NULL,0,NULL,94.45,One year,Enterprise
2401,2929-ERCFZ,2401,7/3/2025,3/3/2026,1,3/3/2026,94.2,Month-to-month,Enterprise
2402,7548-SEPYI,2402,10/3/2025,3/3/2026,1,3/3/2026,96.25,Month-to-month,Enterprise
2403,8835-VSDSE,2403,1/3/2026,3/3/2026,1,3/3/2026,70.7,Month-to-month,Pro
2404,6619-RPLQZ,2404,6/3/2022,NULL,0,NULL,20.85,Two year,Basic
2405,3275-RHRNE,2405,11/3/2023,NULL,0,NULL,60,One year,Pro
2406,3503-TYDAY,2406,8/3/2022,NULL,0,NULL,80.45,Month-to-month,Enterprise
2407,6901-GOGZG,2407,3/3/2021,NULL,0,NULL,84.95,Two year,Enterprise
2408,1623-NLDOT,2408,9/3/2022,3/3/2026,1,3/3/2026,33.55,One year,Basic
2409,7021-XSNYE,2409,8/3/2025,NULL,0,NULL,49.65,Two year,Pro
2410,9621-OUPYD,2410,2/3/2024,NULL,0,NULL,20.2,One year,Basic
2411,9898-KZQDZ,2411,11/3/2022,3/3/2026,1,3/3/2026,94.55,Month-to-month,Enterprise
2412,8982-NHAVY,2412,12/3/2023,NULL,0,NULL,100.5,One year,Enterprise
2413,4307-KWMXE,2413,5/3/2025,NULL,0,NULL,35.75,Month-to-month,Basic
2414,0141-YEAYS,2414,12/3/2023,NULL,0,NULL,86.45,Month-to-month,Enterprise
2415,2450-ZKEED,2415,4/3/2025,NULL,0,NULL,53.8,One year,Pro
2416,3694-DELSO,2416,11/3/2025,NULL,0,NULL,38.55,Month-to-month,Basic
2417,3893-JRNFS,2417,7/3/2020,NULL,0,NULL,39.9,Month-to-month,Basic
2418,9603-OAIHC,2418,2/3/2026,NULL,0,NULL,70.05,Month-to-month,Pro
2419,1133-KXCGE,2419,9/3/2024,NULL,0,NULL,20.1,One year,Basic
2420,5236-PERKL,2420,6/3/2021,3/3/2026,1,3/3/2026,112.95,Two year,Enterprise
2421,0142-GVYSN,2421,1/3/2024,NULL,0,NULL,20.3,Month-to-month,Basic
2422,1049-FYSYG,2422,10/3/2024,NULL,0,NULL,35.65,Month-to-month,Basic
2423,7854-FOKSF,2423,2/3/2026,3/3/2026,1,3/3/2026,35.9,Month-to-month,Basic
2424,2519-FAKOD,2424,1/3/2023,3/3/2026,1,3/3/2026,99.25,Month-to-month,Enterprise
2425,8406-LNMHF,2425,4/3/2021,NULL,0,NULL,82.95,One year,Enterprise
2426,1821-BUCWY,2426,9/3/2023,NULL,0,NULL,55.65,Two year,Pro
2427,8263-JQAIK,2427,1/3/2026,3/3/2026,1,3/3/2026,24.45,Month-to-month,Basic
2428,0023-UYUPN,2428,1/3/2022,NULL,0,NULL,25.2,One year,Basic
2429,8314-DPQHL,2429,6/3/2025,NULL,0,NULL,50.8,One year,Pro
2430,1465-WCZVT,2430,12/3/2025,NULL,0,NULL,19.65,Month-to-month,Basic
2431,9481-SFCQY,2431,1/3/2025,NULL,0,NULL,59.8,Month-to-month,Pro
2432,6360-SVNWV,2432,8/3/2023,NULL,0,NULL,73.55,Month-to-month,Pro
2433,0567-GGCAC,2433,8/3/2025,NULL,0,NULL,61.4,Month-to-month,Pro
2434,7089-IVVAZ,2434,7/3/2025,3/3/2026,1,3/3/2026,103.35,Month-to-month,Enterprise
2435,8884-MRNSU,2435,10/3/2024,NULL,0,NULL,19.9,One year,Basic
2436,2171-UDMFD,2436,7/3/2023,NULL,0,NULL,19.45,Month-to-month,Basic
2437,9050-IKDZA,2437,1/3/2026,NULL,0,NULL,81.5,Month-to-month,Enterprise
2438,2205-YMZZJ,2438,8/3/2025,3/3/2026,1,3/3/2026,84.8,Month-to-month,Enterprise
2439,9802-CAQUT,2439,3/3/2020,NULL,0,NULL,109.55,Two year,Enterprise
2440,1254-IZEYF,2440,8/3/2023,3/3/2026,1,3/3/2026,99.95,Month-to-month,Enterprise
2441,0187-WZNAB,2441,12/3/2023,NULL,0,NULL,74.4,Month-to-month,Pro
2442,9492-TOKRI,2442,9/3/2024,3/3/2026,1,3/3/2026,90,Month-to-month,Enterprise
2443,1475-VWVDO,2443,8/3/2025,NULL,0,NULL,74.9,Month-to-month,Pro
2444,9221-OTIVJ,2444,1/3/2025,3/3/2026,1,3/3/2026,104.85,Month-to-month,Enterprise
2445,1357-MVDOZ,2445,4/3/2025,NULL,0,NULL,59.65,Month-to-month,Pro
2446,7602-MVRMB,2446,3/3/2020,NULL,0,NULL,110.45,Two year,Enterprise
2447,3325-FUYCG,2447,11/3/2023,3/3/2026,1,3/3/2026,106.1,One year,Enterprise
2448,5908-QMGOE,2448,12/3/2024,3/3/2026,1,3/3/2026,74.2,Month-to-month,Pro
2449,1197-BVMVG,2449,11/3/2025,NULL,0,NULL,74.45,Month-to-month,Pro
2450,5406-KGRMX,2450,4/3/2020,NULL,0,NULL,24.55,Two year,Basic
2451,8481-YYXWG,2451,10/3/2025,3/3/2026,1,3/3/2026,89.35,Month-to-month,Enterprise
2452,5968-HYJRZ,2452,4/3/2022,NULL,0,NULL,24.55,Two year,Basic
2453,5198-EFNBM,2453,6/3/2021,NULL,0,NULL,90.65,One year,Enterprise
2454,7516-GMHUV,2454,1/3/2022,NULL,0,NULL,105.05,Two year,Enterprise
2455,7140-ADSMJ,2455,7/3/2025,NULL,0,NULL,20.45,Month-to-month,Basic
2456,2230-XTUWL,2456,3/3/2022,NULL,0,NULL,19.55,Two year,Basic
2457,7706-YLMQA,2457,5/3/2020,NULL,0,NULL,19.7,One year,Basic
2458,2585-KTFRE,2458,2/3/2026,NULL,0,NULL,70.45,Month-to-month,Pro
2459,7994-UYIVZ,2459,7/3/2025,NULL,0,NULL,85.65,Month-to-month,Enterprise
2460,2609-IAICY,2460,2/3/2026,3/3/2026,1,3/3/2026,77.15,Month-to-month,Pro
2461,1740-CSDJP,2461,2/3/2026,3/3/2026,1,3/3/2026,35.25,Month-to-month,Basic
2462,7717-BICXI,2462,3/3/2021,NULL,0,NULL,20.55,Two year,Basic
2463,6559-RAKOZ,2463,2/3/2022,NULL,0,NULL,97.95,One year,Enterprise
2464,2636-OHFMN,2464,11/3/2025,3/3/2026,1,3/3/2026,48.55,Month-to-month,Pro
2465,4716-MRVEN,2465,10/3/2023,NULL,0,NULL,20,One year,Basic
2466,2143-LJULT,2466,8/3/2020,NULL,0,NULL,25.25,Two year,Basic
2467,1323-OOEPC,2467,10/3/2021,3/3/2026,1,3/3/2026,98.4,Month-to-month,Enterprise
2468,3200-MNQTF,2468,8/3/2020,NULL,0,NULL,70.9,Two year,Pro
2469,6164-HXUGH,2469,9/3/2025,NULL,0,NULL,19.85,Month-to-month,Basic
2470,5630-IXDXV,2470,4/3/2022,NULL,0,NULL,106.35,Month-to-month,Enterprise
2471,0320-DWVTU,2471,10/3/2021,NULL,0,NULL,99.5,Two year,Enterprise
2472,9135-MGVPY,2472,6/3/2020,NULL,0,NULL,84.7,Two year,Enterprise
2473,1212-GLHMD,2473,12/3/2025,NULL,0,NULL,86.05,Month-to-month,Enterprise
2474,7878-JGDKK,2474,11/3/2025,NULL,0,NULL,44.55,Month-to-month,Pro
2475,1088-AUUZZ,2475,7/3/2021,NULL,0,NULL,75.85,Two year,Pro
2476,0397-GZBBC,2476,4/3/2021,3/3/2026,1,3/3/2026,93.85,Month-to-month,Enterprise
2477,6614-YWYSC,2477,2/3/2021,NULL,0,NULL,25,Two year,Basic
2478,9588-OZDMQ,2478,1/3/2026,NULL,0,NULL,45,Month-to-month,Pro
2479,7641-EUYET,2479,5/3/2022,3/3/2026,1,3/3/2026,100.7,Month-to-month,Enterprise
2480,6476-EPYZR,2480,3/3/2025,NULL,0,NULL,20.5,Month-to-month,Basic
2481,9921-ZVRHG,2481,1/3/2025,3/3/2026,1,3/3/2026,80.45,Month-to-month,Enterprise
2482,1174-FGIFN,2482,11/3/2023,NULL,0,NULL,90.45,One year,Enterprise
2483,6620-HVDUJ,2483,3/3/2024,NULL,0,NULL,60.45,Month-to-month,Pro
2484,4701-MLJPN,2484,8/3/2023,3/3/2026,1,3/3/2026,55.25,Month-to-month,Pro
2485,1032-MAELW,2485,7/3/2020,NULL,0,NULL,78.45,One year,Pro
2486,7641-TQFHN,2486,12/3/2022,NULL,0,NULL,100.55,Two year,Enterprise
2487,1552-TKMXS,2487,9/3/2022,NULL,0,NULL,20.35,Month-to-month,Basic
2488,9206-GVPEQ,2488,2/3/2025,3/3/2026,1,3/3/2026,54.45,Month-to-month,Pro
2489,8622-ZLFKO,2489,9/3/2025,NULL,0,NULL,90.75,Month-to-month,Enterprise
2490,1596-BBVTG,2490,4/3/2023,3/3/2026,1,3/3/2026,75.35,Month-to-month,Pro
2491,6188-UXBBR,2491,1/3/2023,NULL,0,NULL,20.25,One year,Basic
2492,2333-KWEWW,2492,9/3/2024,NULL,0,NULL,20.05,Two year,Basic
2493,5702-SKUOB,2493,11/3/2025,NULL,0,NULL,19.6,Month-to-month,Basic
2494,1134-YWTYF,2494,12/3/2023,NULL,0,NULL,53.8,Month-to-month,Pro
2495,6061-GWWAV,2495,10/3/2022,NULL,0,NULL,70.2,One year,Pro
2496,0679-TDGAK,2496,1/3/2022,NULL,0,NULL,75.5,One year,Pro
2497,6585-WCEWR,2497,3/3/2020,NULL,0,NULL,20.35,Two year,Basic
2498,9067-YGSCA,2498,5/3/2020,NULL,0,NULL,26.05,One year,Basic
2499,9067-SQTNS,2499,7/3/2022,NULL,0,NULL,20.6,One year,Basic
2500,8433-WXGNA,2500,1/3/2026,3/3/2026,1,3/3/2026,75.7,Month-to-month,Pro
2501,1776-SPBWV,2501,5/3/2023,NULL,0,NULL,20.1,One year,Basic
2502,8735-SDUFN,2502,3/3/2020,NULL,0,NULL,24.3,Two year,Basic
2503,9668-PUGNU,2503,4/3/2020,NULL,0,NULL,24.5,Two year,Basic
2504,9405-GPBBG,2504,11/3/2020,NULL,0,NULL,110.5,Two year,Enterprise
2505,1926-QUZNN,2505,3/3/2020,NULL,0,NULL,25.25,Two year,Basic
2506,3707-GNWHM,2506,2/3/2026,3/3/2026,1,3/3/2026,74.25,Month-to-month,Pro
2507,7016-NVRIC,2507,10/3/2023,NULL,0,NULL,90.1,One year,Enterprise
2508,5829-NVSQN,2508,4/3/2024,NULL,0,NULL,68.75,One year,Pro
2509,9565-AXSMR,2509,11/3/2021,NULL,0,NULL,19.2,Two year,Basic
2510,8922-LIEGH,2510,2/3/2024,3/3/2026,1,3/3/2026,89.7,Month-to-month,Enterprise
2511,8869-LIHMK,2511,11/3/2020,NULL,0,NULL,115.1,Two year,Enterprise
2512,8245-UMPYT,2512,11/3/2024,3/3/2026,1,3/3/2026,96.4,Month-to-month,Enterprise
2513,5186-SAMNZ,2513,2/3/2026,3/3/2026,1,3/3/2026,69.5,Month-to-month,Pro
2514,0447-RXSGD,2514,3/3/2024,NULL,0,NULL,99.65,Month-to-month,Enterprise
2515,4927-WWOOZ,2515,1/3/2026,NULL,0,NULL,91.45,Month-to-month,Enterprise
2516,5788-YPOEG,2516,5/3/2023,NULL,0,NULL,84.75,Two year,Enterprise
2517,5373-SFODM,2517,3/3/2023,3/3/2026,1,3/3/2026,85.25,Month-to-month,Enterprise
2518,0661-KBKPA,2518,10/3/2021,NULL,0,NULL,78.75,One year,Pro
2519,9081-WWXKP,2519,4/3/2022,NULL,0,NULL,20.25,Two year,Basic
2520,0784-ZQJZX,2520,3/3/2020,NULL,0,NULL,19.9,Two year,Basic
2521,3133-PZNSR,2521,3/3/2020,NULL,0,NULL,97.75,Two year,Enterprise
2522,5766-ZJYBB,2522,2/3/2026,3/3/2026,1,3/3/2026,19.4,Month-to-month,Basic
2523,8931-GJJIQ,2523,6/3/2025,3/3/2026,1,3/3/2026,83.3,Month-to-month,Enterprise
2524,4277-PVRAN,2524,7/3/2025,3/3/2026,1,3/3/2026,80.1,Month-to-month,Enterprise
2525,0022-TCJCI,2525,6/3/2022,3/3/2026,1,3/3/2026,62.7,One year,Pro
2526,0722-SVSFK,2526,8/3/2025,NULL,0,NULL,100.4,Month-to-month,Enterprise
2527,3612-YVGSJ,2527,4/3/2020,NULL,0,NULL,24.45,Two year,Basic
2528,9825-YCXWZ,2528,10/3/2022,NULL,0,NULL,101.1,One year,Enterprise
2529,5397-NSKQG,2529,8/3/2020,NULL,0,NULL,50.9,Two year,Pro
2530,8565-HBFNN,2530,6/3/2020,NULL,0,NULL,107.2,One year,Enterprise
2531,2000-DHJUY,2531,5/3/2020,NULL,0,NULL,92.2,Two year,Enterprise
2532,0203-HHYIJ,2532,2/3/2024,3/3/2026,1,3/3/2026,25.3,One year,Basic
2533,8670-ERCJH,2533,3/3/2020,NULL,0,NULL,113.4,Two year,Enterprise
2534,7758-UJWYS,2534,5/3/2023,NULL,0,NULL,40.55,Two year,Pro
2535,2050-ONYDQ,2535,10/3/2020,NULL,0,NULL,26,Two year,Basic
2536,7055-JCGNI,2536,5/3/2020,NULL,0,NULL,111.95,Two year,Enterprise
2537,0739-UUAJR,2537,3/3/2020,NULL,0,NULL,53.8,Two year,Pro
2538,4826-DXMUP,2538,4/3/2023,NULL,0,NULL,72.1,One year,Pro
2539,0952-KMEEH,2539,2/3/2025,3/3/2026,1,3/3/2026,98.15,Month-to-month,Enterprise
2540,7285-KLOTR,2540,3/3/2025,NULL,0,NULL,78.85,One year,Pro
2541,0654-PQKDW,2541,1/3/2021,NULL,0,NULL,70.75,One year,Pro
2542,7175-NTIXE,2542,2/3/2024,NULL,0,NULL,76.15,Month-to-month,Pro
2543,7963-SHNDT,2543,11/3/2021,NULL,0,NULL,39.1,Two year,Basic
2544,9796-BPKIW,2544,7/3/2025,NULL,0,NULL,69.95,Month-to-month,Pro
2545,0188-GWFLE,2545,1/3/2026,NULL,0,NULL,20.05,Month-to-month,Basic
2546,8129-GMVGI,2546,7/3/2021,NULL,0,NULL,20.05,Two year,Basic
2547,2882-DDZPG,2547,3/3/2025,NULL,0,NULL,19.45,Month-to-month,Basic
2548,3547-LQRIK,2548,4/3/2022,NULL,0,NULL,26.9,One year,Basic
2549,9137-NOQKA,2549,1/3/2026,NULL,0,NULL,19.2,Month-to-month,Basic
